id,pair,direction,entry_price,stop_loss,tp1,tp2,close_price,pnl_percent,entry_time,close_time,status,ai_score,total_score,feat_adx,feat_rsi,feat_rsi_momentum,feat_ema_deviation,feat_atr_percent,feat_trend_line,feat_body_ratio
BTCUSDT_4012,BTCUSDT,SHORT,79113.296875,80991.10067,77235.49308,74418.787388,74418.787388,5.9339,4012,2026-07-04T06:03:54.865526+00:00,TP_HIT,24.5,65.41,33.833,39.956,,,,,
BTCUSDT_4027,BTCUSDT,SHORT,76881.648438,77970.238616,75793.058259,74160.172991,77970.238616,-1.4159,4027,2026-07-04T06:03:54.846483+00:00,SL_HIT,27.01,64.05,56.1306,23.1908,,,,,
BTCUSDT_4090,BTCUSDT,SHORT,72791.398438,74432.679018,71150.117857,68688.196987,68688.196987,5.6369,4090,2026-07-04T06:03:54.957525+00:00,TP_HIT,24.86,61.35,32.1099,17.1653,,,,,
BTCUSDT_4113,BTCUSDT,SHORT,72377.960938,73292.520647,71463.401228,70091.561663,70091.561663,3.159,4113,2026-07-04T06:03:54.950072+00:00,TP_HIT,27.06,60.2,23.5111,33.3824,,,,,
BTCUSDT_4114,BTCUSDT,SHORT,70988.242188,72040.713839,69935.770536,68357.063058,68357.063058,3.7065,4114,2026-07-04T06:03:54.957533+00:00,TP_HIT,25.41,63.79,22.2495,22.7761,,,,,
BTCUSDT_4117,BTCUSDT,SHORT,70839.507812,72182.663393,69496.352232,67481.618862,67481.618862,4.7401,4117,2026-07-04T06:03:54.957538+00:00,TP_HIT,24.86,60.45,29.0633,20.6448,,,,,
BTCUSDT_4118,BTCUSDT,SHORT,70011.0625,71484.546317,68537.578683,66327.352958,66327.352958,5.2616,4118,2026-07-04T06:03:54.960844+00:00,TP_HIT,24.86,61.85,34.0555,18.2704,,,,,
BTCUSDT_4119,BTCUSDT,SHORT,69349.992188,70878.439286,67821.545089,65528.874442,65528.874442,5.5099,4119,2026-07-04T06:03:54.962503+00:00,TP_HIT,24.86,65.49,39.8575,12.7278,,,,,
BTCUSDT_4186,BTCUSDT,LONG,64258.019531,63056.387946,65459.651116,67262.098493,63056.387946,-1.87,4186,2026-07-04T06:03:55.105404+00:00,SL_HIT,24.5,61.48,33.4592,70.9985,,,,,
BTCUSDT_4194,BTCUSDT,LONG,65707.5,64739.169308,66675.830692,68128.32673,64739.169308,-1.4737,4194,2026-07-04T06:03:55.092910+00:00,SL_HIT,32.73,73.09,44.2481,77.1551,,,,,
BTCUSDT_4195,BTCUSDT,LONG,65871.351562,64894.317187,66848.385938,68313.9375,64894.317187,-1.4832,4195,2026-07-04T06:03:55.092922+00:00,SL_HIT,31.53,63.4,44.2074,77.942,,,,,
BTCUSDT_4197,BTCUSDT,LONG,66190.0,65143.719364,67236.280636,68805.70159,65143.719364,-1.5807,4197,2026-07-04T06:03:55.092927+00:00,SL_HIT,27.83,64.62,47.6264,77.5857,,,,,
BTCUSDT_4244,BTCUSDT,SHORT,62805.5,64109.915402,61501.084598,59544.461496,59544.461496,5.1923,4244,2026-07-04T06:03:55.162666+00:00,TP_HIT,24.5,69.8,41.3971,35.6331,,,,,
BTCUSDT_4245,BTCUSDT,SHORT,62432.789062,63830.644252,61034.933873,58938.151088,58938.151088,5.5974,4245,2026-07-04T06:03:55.168853+00:00,TP_HIT,24.5,63.87,39.029,31.5682,,,,,
BTCUSDT_4251,BTCUSDT,SHORT,62835.289062,64215.871987,61454.706138,59383.831752,59383.831752,5.4929,4251,2026-07-04T06:03:55.162677+00:00,TP_HIT,24.5,61.3,27.0343,37.095,,,,,
BTCUSDT_4252,BTCUSDT,SHORT,60202.0,61867.250112,58536.749888,56038.874721,61867.250112,-2.7661,4252,2026-07-04T06:03:55.167011+00:00,SL_HIT,25.2,67.0,28.8418,19.6443,,,,,
BTCUSDT_4253,BTCUSDT,SHORT,59874.738281,61644.110658,58105.365904,55451.307338,61644.110658,-2.9551,4253,2026-07-04T06:03:55.167025+00:00,SL_HIT,26.34,65.42,31.303,12.9116,,,,,
BTCUSDT_4258,BTCUSDT,SHORT,59459.929688,61615.963058,57303.896317,54069.846261,61615.963058,-3.626,4258,2026-07-04T06:03:55.235361+00:00,SL_HIT,26.34,62.54,44.4728,31.0596,,,,,
ETHUSDT_238,ETHUSDT,LONG,2607.556885,2548.192324,2666.921446,2755.968288,2548.192324,-2.2766,238,2026-07-04T06:03:55.356838+00:00,SL_HIT,21.3,65.05,38.0578,62.5661,,,,,
ETHUSDT_286,ETHUSDT,SHORT,2744.999756,2803.48042,2686.519092,2598.798096,2598.798096,5.3261,286,2026-07-04T06:03:55.410348+00:00,TP_HIT,22.03,68.81,61.5433,48.9831,,,,,
ETHUSDT_287,ETHUSDT,SHORT,2735.238037,2790.109347,2680.366727,2598.059762,2598.059762,5.0152,287,2026-07-04T06:03:55.410359+00:00,TP_HIT,22.03,66.49,57.7204,41.3038,,,,,
ETHUSDT_289,ETHUSDT,SHORT,2726.968994,2784.166863,2669.771125,2583.974322,2583.974322,5.2437,289,2026-07-04T06:03:55.410364+00:00,TP_HIT,22.03,66.41,51.3532,39.4817,,,,,
ETHUSDT_290,ETHUSDT,SHORT,2682.104004,2742.48298,2621.725028,2531.156564,2531.156564,5.6279,290,2026-07-04T06:03:55.415077+00:00,TP_HIT,21.3,67.01,48.4014,30.992,,,,,
ETHUSDT_292,ETHUSDT,SHORT,2685.236572,2742.746327,2627.726817,2541.462184,2541.462184,5.3543,292,2026-07-04T06:03:55.415085+00:00,TP_HIT,21.34,68.54,46.3945,18.1736,,,,,
ETHUSDT_294,ETHUSDT,SHORT,2626.733154,2683.612106,2569.854203,2484.535775,2484.535775,5.4135,294,2026-07-04T06:03:55.415090+00:00,TP_HIT,21.3,62.78,46.1588,16.6305,,,,,
ETHUSDT_295,ETHUSDT,SHORT,2578.925293,2638.581526,2519.26906,2429.784712,2429.784712,5.7831,295,2026-07-04T06:03:55.415095+00:00,TP_HIT,21.3,60.42,47.3006,14.7333,,,,,
ETHUSDT_296,ETHUSDT,SHORT,2578.913818,2639.158196,2518.669441,2428.302874,2428.302874,5.8401,296,2026-07-04T06:03:55.415099+00:00,TP_HIT,21.3,61.59,48.6826,11.6591,,,,,
ETHUSDT_333,ETHUSDT,LONG,2538.356689,2462.173723,2614.539655,2728.814104,2462.173723,-3.0013,333,2026-07-04T06:03:55.461300+00:00,SL_HIT,21.3,62.02,50.1931,53.3509,,,,,
ETHUSDT_369,ETHUSDT,LONG,2297.89624,2226.669113,2369.123368,2475.964059,2475.964059,7.7492,369,2026-07-04T06:03:55.593394+00:00,TP_HIT,21.3,67.79,43.5415,51.3863,,,,,
ETHUSDT_370,ETHUSDT,LONG,2304.660889,2240.472545,2368.849233,2465.131749,2465.131749,6.9629,370,2026-07-04T06:03:55.593406+00:00,TP_HIT,21.3,66.69,41.3401,66.4873,,,,,
ETHUSDT_411,ETHUSDT,SHORT,2320.894531,2366.920843,2274.86822,2205.828753,2366.920843,-1.9831,411,2026-07-04T06:03:55.575055+00:00,SL_HIT,21.16,62.87,33.8182,27.9443,,,,,
ETHUSDT_436,ETHUSDT,LONG,2507.287109,2433.768108,2580.80611,2691.084612,2691.084612,7.3305,436,2026-07-04T06:03:55.630674+00:00,TP_HIT,21.3,65.74,39.4393,79.8661,,,,,
ETHUSDT_437,ETHUSDT,LONG,2562.581055,2484.640716,2640.521394,2757.431902,2484.640716,-3.0415,437,2026-07-04T06:03:55.702560+00:00,SL_HIT,21.3,63.59,42.9182,85.9828,,,,,
ETHUSDT_439,ETHUSDT,LONG,2560.865479,2479.538871,2642.192086,2764.181998,2479.538871,-3.1757,439,2026-07-04T06:03:55.702570+00:00,SL_HIT,21.3,60.54,50.7636,84.9532,,,,,
ETHUSDT_496,ETHUSDT,SHORT,2628.272461,2671.448511,2585.096411,2520.332336,2520.332336,4.1069,496,2026-07-04T06:03:55.700167+00:00,TP_HIT,21.16,63.86,35.7848,25.3779,,,,,
ETHUSDT_505,ETHUSDT,SHORT,2528.586182,2597.244423,2459.92794,2356.940578,2356.940578,6.7882,505,2026-07-04T06:03:55.712438+00:00,TP_HIT,21.3,65.88,41.4738,30.1146,,,,,
ETHUSDT_506,ETHUSDT,SHORT,2488.456543,2565.131571,2411.781515,2296.768973,2565.131571,-3.0812,506,2026-07-04T06:03:55.797952+00:00,SL_HIT,21.3,65.37,44.9591,23.2429,,,,,
ETHUSDT_507,ETHUSDT,SHORT,2448.877197,2531.896014,2365.858381,2241.330157,2531.896014,-3.3901,507,2026-07-04T06:03:55.793967+00:00,SL_HIT,21.3,64.39,49.5797,17.3679,,,,,
ETHUSDT_580,ETHUSDT,LONG,2519.12793,2473.875966,2564.379893,2632.257839,2632.257839,4.4908,580,2026-07-04T06:03:55.797961+00:00,TP_HIT,22.03,67.77,45.7541,66.2444,,,,,
ETHUSDT_581,ETHUSDT,LONG,2533.825439,2488.19225,2579.458629,2647.908412,2647.908412,4.5024,581,2026-07-04T06:03:55.801219+00:00,TP_HIT,22.03,68.81,48.9756,76.3073,,,,,
ETHUSDT_607,ETHUSDT,LONG,2656.254639,2591.810941,2720.698336,2817.363883,2591.810941,-2.4261,607,2026-07-04T06:03:55.868940+00:00,SL_HIT,21.3,60.39,34.3004,57.8339,,,,,
ETHUSDT_619,ETHUSDT,LONG,2705.599854,2662.239579,2748.960128,2814.000541,2662.239579,-1.6026,619,2026-07-04T06:03:55.859505+00:00,SL_HIT,22.03,64.16,46.5088,67.1325,,,,,
ETHUSDT_620,ETHUSDT,LONG,2699.311523,2656.936597,2741.68645,2805.24884,2656.936597,-1.5698,620,2026-07-04T06:03:55.864805+00:00,SL_HIT,22.03,64.21,51.2978,72.5293,,,,,
ETHUSDT_621,ETHUSDT,LONG,2745.847168,2702.373357,2789.320979,2854.531695,2702.373357,-1.5833,621,2026-07-04T06:03:55.857863+00:00,SL_HIT,22.03,60.53,55.8246,74.2505,,,,,
ETHUSDT_711,ETHUSDT,SHORT,2396.013428,2459.360219,2332.666636,2237.646449,2459.360219,-2.6438,711,2026-07-04T06:03:55.987927+00:00,SL_HIT,21.3,61.63,46.2351,26.3619,,,,,
ETHUSDT_718,ETHUSDT,LONG,2576.647217,2485.029056,2668.265377,2805.692618,2805.692618,8.8893,718,2026-07-04T06:03:56.004488+00:00,TP_HIT,21.3,68.52,50.3315,66.7058,,,,,
ETHUSDT_723,ETHUSDT,LONG,2724.005859,2615.177271,2832.834448,2996.077332,2996.077332,9.9879,723,2026-07-04T06:03:56.019989+00:00,TP_HIT,21.44,64.49,43.918,81.2977,,,,,
ETHUSDT_724,ETHUSDT,LONG,2853.005859,2726.423584,2979.588135,3169.461548,3169.461548,11.092,724,2026-07-04T06:03:56.029693+00:00,TP_HIT,21.44,64.55,44.5631,87.4899,,,,,
ETHUSDT_730,ETHUSDT,LONG,2901.788818,2764.122123,3039.455514,3245.955558,3245.955558,11.8605,730,2026-07-04T06:03:56.034494+00:00,TP_HIT,21.44,63.59,64.7891,90.7159,,,,,
ETHUSDT_739,ETHUSDT,LONG,3043.177734,2951.129726,3135.225743,3273.297756,3273.297756,7.5618,739,2026-07-04T06:03:56.044097+00:00,TP_HIT,21.72,64.37,97.3227,87.616,,,,,
ETHUSDT_740,ETHUSDT,LONG,3071.436768,2971.490594,3171.382942,3321.302202,3321.302202,8.1351,740,2026-07-04T06:03:56.044106+00:00,TP_HIT,21.72,67.62,98.0067,96.5505,,,,,
ETHUSDT_823,ETHUSDT,LONG,3469.989502,3331.441389,3608.537615,3816.359785,3331.441389,-3.9928,823,2026-07-04T06:03:56.153552+00:00,SL_HIT,21.44,60.22,44.0611,82.5334,,,,,
ETHUSDT_867,ETHUSDT,LONG,3706.619873,3607.794713,3805.445033,3953.682774,3607.794713,-2.6662,867,2026-07-04T06:03:56.254132+00:00,SL_HIT,21.28,68.51,51.4254,69.8165,,,,,
ETHUSDT_871,ETHUSDT,LONG,3729.079346,3630.168178,3827.990513,3976.357265,3630.168178,-2.6524,871,2026-07-04T06:03:56.254142+00:00,SL_HIT,21.28,68.4,51.6179,73.8522,,,,,
ETHUSDT_883,ETHUSDT,SHORT,3565.045166,3686.603927,3443.486405,3261.148263,3686.603927,-3.4097,883,2026-07-04T06:03:56.267032+00:00,SL_HIT,21.3,60.44,41.2681,34.5798,,,,,
ETHUSDT_921,ETHUSDT,SHORT,3719.000488,3843.275038,3594.725938,3408.314113,3843.275038,-3.3416,921,2026-07-04T06:03:56.329943+00:00,SL_HIT,21.3,61.45,41.0384,11.2261,,,,,
ETHUSDT_950,ETHUSDT,SHORT,3858.626953,3969.806271,3747.447635,3580.678659,3969.806271,-2.8813,950,2026-07-04T06:03:56.366988+00:00,SL_HIT,21.3,60.27,39.4145,43.2875,,,,,
ETHUSDT_951,ETHUSDT,SHORT,3868.441162,3976.292313,3760.590011,3598.813285,3976.292313,-2.788,951,2026-07-04T06:03:56.366997+00:00,SL_HIT,21.3,61.46,39.4839,37.5899,,,,,
ETHUSDT_953,ETHUSDT,SHORT,3844.3125,3941.787943,3746.837057,3600.623893,3941.787943,-2.5356,953,2026-07-04T06:03:56.365338+00:00,SL_HIT,21.3,62.71,37.0351,43.4629,,,,,
ETHUSDT_1093,ETHUSDT,SHORT,3466.645264,3565.599906,3367.690622,3219.258658,3219.258658,7.1362,1093,2026-07-04T06:03:56.553444+00:00,TP_HIT,21.3,68.52,48.7329,28.5835,,,,,
ETHUSDT_1094,ETHUSDT,SHORT,3384.372314,3493.328439,3275.41619,3111.982003,3111.982003,8.0485,1094,2026-07-04T06:03:56.590929+00:00,TP_HIT,21.3,61.73,47.2959,24.5356,,,,,
ETHUSDT_1095,ETHUSDT,SHORT,3381.615479,3492.026161,3271.204796,3105.588771,3105.588771,8.1626,1095,2026-07-04T06:03:56.590942+00:00,TP_HIT,21.3,61.9,45.8939,21.1562,,,,,
ETHUSDT_1098,ETHUSDT,SHORT,3348.786865,3466.570033,3231.003697,3054.328945,3054.328945,8.793,1098,2026-07-04T06:03:56.590949+00:00,TP_HIT,21.3,64.14,46.0875,13.5968,,,,,
ETHUSDT_1298,ETHUSDT,LONG,2673.022705,2588.232516,2757.812894,2884.998178,2588.232516,-3.1721,1298,2026-07-04T06:03:56.817059+00:00,SL_HIT,21.3,61.68,36.0218,63.7432,,,,,
ETHUSDT_1338,ETHUSDT,LONG,2753.763428,2695.219545,2812.30731,2900.123134,2695.219545,-2.126,1338,2026-07-04T06:03:56.868388+00:00,SL_HIT,21.16,60.52,29.4098,56.3684,,,,,
ETHUSDT_1341,ETHUSDT,LONG,2743.113525,2667.073319,2819.153732,2933.214042,2667.073319,-2.772,1341,2026-07-04T06:03:56.873922+00:00,SL_HIT,21.3,62.23,33.828,61.681,,,,,
ETHUSDT_1418,ETHUSDT,LONG,2486.79248,2362.452856,2611.132104,2797.641541,2362.452856,-5.0,1418,2026-07-04T06:03:56.978981+00:00,SL_HIT,21.44,65.12,38.089,82.55,,,,,
ETHUSDT_1561,ETHUSDT,SHORT,2012.837891,2066.761143,1958.914638,1878.029759,1878.029759,6.6974,1561,2026-07-04T06:03:57.174368+00:00,TP_HIT,21.3,66.26,40.4868,36.9611,,,,,
ETHUSDT_1562,ETHUSDT,SHORT,2004.223633,2058.985127,1949.462139,1867.319898,1867.319898,6.8308,1562,2026-07-04T06:03:57.175982+00:00,TP_HIT,21.3,65.66,40.9962,27.8149,,,,,
ETHUSDT_1597,ETHUSDT,LONG,1920.465942,1855.829356,1985.102529,2082.057408,1855.829356,-3.3657,1597,2026-07-04T06:03:57.212512+00:00,SL_HIT,21.3,68.32,44.5941,69.9319,,,,,
ETHUSDT_1599,ETHUSDT,LONG,1905.484619,1842.227382,1968.741856,2063.627712,1842.227382,-3.3197,1599,2026-07-04T06:03:57.217611+00:00,SL_HIT,21.3,62.43,40.9274,73.0835,,,,,
ETHUSDT_1627,ETHUSDT,SHORT,1759.408447,1807.736708,1711.080186,1638.587795,1638.587795,6.8671,1627,2026-07-04T06:03:57.249104+00:00,TP_HIT,21.3,65.94,39.8404,34.1342,,,,,
ETHUSDT_1628,ETHUSDT,SHORT,1626.867798,1686.046235,1567.689361,1478.921705,1478.921705,9.0939,1628,2026-07-04T06:03:57.254723+00:00,TP_HIT,21.3,66.74,41.4357,22.1574,,,,,
ETHUSDT_1741,ETHUSDT,LONG,1808.675415,1748.09247,1869.25836,1960.132778,1748.09247,-3.3496,1741,2026-07-04T06:03:57.462906+00:00,SL_HIT,21.3,63.23,35.7488,57.2186,,,,,
ETHUSDT_1820,ETHUSDT,LONG,2127.59668,2045.231456,2209.961904,2333.509739,2333.509739,9.6782,1820,2026-07-04T06:03:57.544287+00:00,TP_HIT,21.44,61.2,30.2532,90.683,,,,,
ETHUSDT_1827,ETHUSDT,LONG,2345.806396,2228.516077,2463.096716,2639.032196,2639.032196,12.5,1827,2026-07-04T06:03:57.578489+00:00,TP_HIT,21.44,61.0,60.1086,87.1978,,,,,
ETHUSDT_1925,ETHUSDT,LONG,2580.601074,2520.189014,2641.013135,2731.631226,2520.189014,-2.341,1925,2026-07-04T06:03:57.699772+00:00,SL_HIT,21.3,63.61,35.5692,63.4818,,,,,
ETHUSDT_1942,ETHUSDT,LONG,2759.597168,2665.198587,2853.995748,2995.593619,2665.198587,-3.4207,1942,2026-07-04T06:03:57.720491+00:00,SL_HIT,21.3,63.94,35.8391,76.7027,,,,,
ETHUSDT_1971,ETHUSDT,LONG,2607.19751,2536.086618,2678.308402,2784.97474,2536.086618,-2.7275,1971,2026-07-04T06:03:57.788583+00:00,SL_HIT,21.3,67.22,45.8571,61.7804,,,,,
ETHUSDT_1987,ETHUSDT,SHORT,2592.716553,2661.150548,2524.282558,2421.631566,2421.631566,6.5987,1987,2026-07-04T06:03:57.790944+00:00,TP_HIT,21.3,61.17,41.581,46.5834,,,,,
ETHUSDT_1988,ETHUSDT,SHORT,2531.244385,2606.726988,2455.761782,2342.537877,2606.726988,-2.982,1988,2026-07-04T06:03:57.825717+00:00,SL_HIT,21.3,63.04,40.0831,38.5565,,,,,
ETHUSDT_1989,ETHUSDT,SHORT,2416.455078,2502.847827,2330.062329,2200.473206,2502.847827,-3.5752,1989,2026-07-04T06:03:57.798175+00:00,SL_HIT,21.3,66.57,41.1003,24.4643,,,,,
ETHUSDT_2016,ETHUSDT,LONG,2774.627686,2692.563895,2856.691476,2979.787162,2692.563895,-2.9577,2016,2026-07-04T06:03:57.855797+00:00,SL_HIT,21.3,64.09,38.4409,84.657,,,,,
ETHUSDT_2019,ETHUSDT,LONG,2813.739746,2708.829415,2918.650077,3076.015573,2708.829415,-3.7285,2019,2026-07-04T06:03:57.855629+00:00,SL_HIT,21.3,60.28,44.2457,80.069,,,,,
ETHUSDT_2023,ETHUSDT,LONG,2863.36499,2743.789826,2982.940154,3162.3029,2743.789826,-4.176,2023,2026-07-04T06:03:57.850775+00:00,SL_HIT,21.44,62.63,62.7956,82.3226,,,,,
ETHUSDT_2052,ETHUSDT,LONG,2617.290771,2553.552804,2681.028739,2776.63569,2553.552804,-2.4353,2052,2026-07-04T06:03:57.896126+00:00,SL_HIT,21.3,62.34,41.4963,65.82,,,,,
ETHUSDT_2053,ETHUSDT,LONG,2632.543457,2566.03207,2699.054844,2798.821926,2566.03207,-2.5265,2053,2026-07-04T06:03:57.896136+00:00,SL_HIT,21.3,60.8,37.9877,71.6072,,,,,
ETHUSDT_2075,ETHUSDT,LONG,2549.208008,2484.494831,2613.921184,2710.990949,2484.494831,-2.5386,2075,2026-07-04T06:03:57.932594+00:00,SL_HIT,21.3,68.48,44.9168,58.9011,,,,,
ETHUSDT_2078,ETHUSDT,SHORT,2423.716797,2502.940465,2344.493129,2225.657628,2225.657628,8.1717,2078,2026-07-04T06:03:57.948163+00:00,TP_HIT,21.3,64.65,42.8295,34.9496,,,,,
ETHUSDT_2133,ETHUSDT,LONG,2500.605469,2456.945738,2544.265199,2609.754796,2456.945738,-1.746,2133,2026-07-04T06:03:58.015871+00:00,SL_HIT,21.16,61.81,31.7017,65.1948,,,,,
ETHUSDT_2173,ETHUSDT,LONG,2558.221924,2512.610205,2603.833643,2672.251221,2672.251221,4.4574,2173,2026-07-04T06:03:58.101640+00:00,TP_HIT,21.16,62.23,32.5318,55.4623,,,,,
ETHUSDT_2175,ETHUSDT,LONG,2571.395264,2524.111834,2618.678693,2689.603838,2524.111834,-1.8388,2175,2026-07-04T06:03:58.086032+00:00,SL_HIT,21.16,60.46,28.9974,69.1395,,,,,
ETHUSDT_2186,ETHUSDT,LONG,2608.141846,2540.151573,2676.132118,2778.117528,2778.117528,6.5171,2186,2026-07-04T06:03:58.104062+00:00,TP_HIT,21.3,62.22,37.9505,68.2478,,,,,
ETHUSDT_2191,ETHUSDT,LONG,2656.969971,2593.834399,2720.105542,2814.808899,2814.808899,5.9406,2191,2026-07-04T06:03:58.110599+00:00,TP_HIT,21.3,60.3,40.0149,65.6598,,,,,
ETHUSDT_2192,ETHUSDT,LONG,2765.46582,2688.498368,2842.433273,2957.884452,2957.884452,6.9579,2192,2026-07-04T06:03:58.117349+00:00,TP_HIT,21.3,66.8,41.5562,79.1992,,,,,
ETHUSDT_2193,ETHUSDT,LONG,2770.737305,2691.785658,2849.688951,2968.11642,2968.11642,7.1237,2193,2026-07-04T06:03:58.117361+00:00,TP_HIT,21.3,66.37,45.7279,87.0548,,,,,
ETHUSDT_2199,ETHUSDT,LONG,2954.832764,2850.209333,3059.456194,3216.39134,3216.39134,8.8519,2199,2026-07-04T06:03:58.167205+00:00,TP_HIT,21.28,64.64,69.6924,90.3873,,,,,
ETHUSDT_2202,ETHUSDT,LONG,2985.51416,2870.372231,3100.65609,3273.368984,3273.368984,9.6417,2202,2026-07-04T06:03:58.168827+00:00,TP_HIT,21.44,63.63,79.0343,94.8321,,,,,
ETHUSDT_2204,ETHUSDT,LONG,3003.600586,2880.791581,3126.409591,3310.623099,3310.623099,10.2218,2204,2026-07-04T06:03:58.168836+00:00,TP_HIT,21.44,60.02,86.7287,87.9017,,,,,
ETHUSDT_2238,ETHUSDT,LONG,3434.183105,3295.817491,3572.54872,3780.097142,3780.097142,10.0727,2238,2026-07-04T06:03:58.202790+00:00,TP_HIT,21.44,63.9,48.7401,85.3224,,,,,
ETHUSDT_2242,ETHUSDT,LONG,3596.925049,3430.827808,3763.02229,4012.168152,3430.827808,-4.6178,2242,2026-07-04T06:03:58.318784+00:00,SL_HIT,21.44,61.08,62.6867,84.7299,,,,,
ETHUSDT_2244,ETHUSDT,LONG,3613.686035,3450.020068,3777.352002,4022.850952,3450.020068,-4.5291,2244,2026-07-04T06:03:58.313099+00:00,SL_HIT,21.44,60.99,67.9254,85.6077,,,,,
ETHUSDT_2312,ETHUSDT,SHORT,3770.225586,3893.792522,3646.65865,3461.308245,3461.308245,8.1936,2312,2026-07-04T06:03:58.313109+00:00,TP_HIT,21.3,61.74,41.7563,44.5491,,,,,
ETHUSDT_2327,ETHUSDT,SHORT,3647.502441,3774.530542,3520.474341,3329.93219,3774.530542,-3.4826,2327,2026-07-04T06:03:58.363871+00:00,SL_HIT,21.3,61.13,34.7456,35.1245,,,,,
ETHUSDT_2364,ETHUSDT,LONG,3830.878662,3704.853896,3956.903428,4145.940578,4145.940578,8.2243,2364,2026-07-04T06:03:58.385228+00:00,TP_HIT,21.3,64.31,36.5742,64.1914,,,,,
ETHUSDT_2367,ETHUSDT,LONG,3914.110596,3794.670815,4033.550377,4212.710048,4212.710048,7.6288,2367,2026-07-04T06:03:58.387852+00:00,TP_HIT,21.3,63.71,35.3926,84.9061,,,,,
ETHUSDT_2370,ETHUSDT,LONG,3918.355957,3799.375687,4037.336227,4215.806632,4215.806632,7.5912,2370,2026-07-04T06:03:58.387860+00:00,TP_HIT,21.3,61.79,42.0216,85.2623,,,,,
ETHUSDT_2372,ETHUSDT,LONG,4055.37085,3922.820769,4187.92093,4386.74605,4386.74605,8.1713,2372,2026-07-04T06:03:58.416311+00:00,TP_HIT,21.3,64.91,46.3802,91.0314,,,,,
ETHUSDT_2375,ETHUSDT,LONG,4170.933105,4028.311356,4313.554855,4527.487479,4527.487479,8.5486,2375,2026-07-04T06:03:58.419528+00:00,TP_HIT,21.28,61.38,59.7032,86.0729,,,,,
ETHUSDT_2376,ETHUSDT,LONG,4191.597656,4047.685296,4335.510017,4551.378557,4551.378557,8.5834,2376,2026-07-04T06:03:58.419537+00:00,TP_HIT,21.28,62.29,65.7286,89.8486,,,,,
ETHUSDT_2404,ETHUSDT,LONG,4778.053711,4618.587033,4937.520389,5176.720407,4618.587033,-3.3375,2404,2026-07-04T06:03:58.436388+00:00,SL_HIT,21.3,65.07,42.3181,86.1242,,,,,
ETHUSDT_2428,ETHUSDT,SHORT,4325.731445,4462.418506,4189.044385,3984.013794,4462.418506,-3.1599,2428,2026-07-04T06:03:58.502770+00:00,SL_HIT,21.3,65.28,39.1284,44.5098,,,,,
ETHUSDT_2429,ETHUSDT,SHORT,4261.516113,4397.700188,4125.332038,3921.055926,4397.700188,-3.1957,2429,2026-07-04T06:03:58.502785+00:00,SL_HIT,21.3,64.67,38.758,35.239,,,,,
ETHUSDT_2470,ETHUSDT,SHORT,4728.591309,4875.049484,4582.133133,4362.445871,4362.445871,7.7432,2470,2026-07-04T06:03:58.529536+00:00,TP_HIT,21.28,68.51,52.9888,36.2306,,,,,
